CMDLINE /home/runner/work/pykappa/pykappa/.venv/bin/python profile_uni_bi_small.py
MEM 106.773438 1771259097.2509
MEM 106.773438 1771259097.3513
MEM 106.777344 1771259097.4516
MEM 106.781250 1771259097.5519
MEM 106.785156 1771259097.6521
MEM 106.792969 1771259097.7525
MEM 106.800781 1771259097.8527
MEM 106.804688 1771259097.9530
MEM 106.812500 1771259098.0533
MEM 106.816406 1771259098.1536
MEM 106.820312 1771259098.2539
MEM 106.824219 1771259098.3542
MEM 106.832031 1771259098.4545
MEM 106.835938 1771259098.5548
MEM 106.839844 1771259098.6550
MEM 106.843750 1771259098.7553
MEM 106.847656 1771259098.8556
MEM 106.859375 1771259098.9558
MEM 106.863281 1771259099.0562
MEM 106.863281 1771259099.1564
MEM 106.867188 1771259099.2567
MEM 106.871094 1771259099.3571
MEM 106.875000 1771259099.4573
MEM 105.902344 1771259099.5577
