CMDLINE /home/runner/work/pykappa/pykappa/.venv/bin/python profile_uni_bi_small.py
MEM 106.007812 1771260820.5774
MEM 106.007812 1771260820.6777
MEM 106.007812 1771260820.7781
MEM 106.011719 1771260820.8785
MEM 106.011719 1771260820.9788
MEM 106.015625 1771260821.0791
MEM 106.015625 1771260821.1794
MEM 106.015625 1771260821.2798
MEM 106.015625 1771260821.3801
MEM 106.019531 1771260821.4804
MEM 106.019531 1771260821.5808
MEM 106.019531 1771260821.6812
MEM 106.019531 1771260821.7815
MEM 106.023438 1771260821.8818
MEM 106.027344 1771260821.9822
MEM 106.031250 1771260822.0825
MEM 106.031250 1771260822.1828
MEM 106.039062 1771260822.2832
MEM 106.042969 1771260822.3835
MEM 106.050781 1771260822.4838
MEM 106.054688 1771260822.5842
MEM 106.054688 1771260822.6845
MEM 106.058594 1771260822.7848
MEM 106.062500 1771260822.8852
MEM 106.066406 1771260822.9855
MEM 106.066406 1771260823.0858
MEM 106.066406 1771260823.1862
MEM 106.070312 1771260823.2865
MEM 106.070312 1771260823.3869
MEM 106.074219 1771260823.4871
MEM 106.078125 1771260823.5875
MEM 106.082031 1771260823.6878
MEM 106.085938 1771260823.7882
MEM 106.101562 1771260823.8885
MEM 106.101562 1771260823.9889
MEM 106.105469 1771260824.0892
MEM 106.109375 1771260824.1895
MEM 106.109375 1771260824.2898
MEM 106.117188 1771260824.3902
MEM 106.121094 1771260824.4905
MEM 106.121094 1771260824.5908
MEM 106.121094 1771260824.6912
MEM 106.128906 1771260824.7915
MEM 106.136719 1771260824.8919
MEM 106.144531 1771260824.9922
MEM 106.144531 1771260825.0925
MEM 106.152344 1771260825.1928
MEM 106.156250 1771260825.2932
MEM 106.160156 1771260825.3935
MEM 106.164062 1771260825.4938
MEM 106.167969 1771260825.5942
MEM 106.175781 1771260825.6945
MEM 106.175781 1771260825.7949
MEM 106.183594 1771260825.8952
MEM 106.187500 1771260825.9955
MEM 106.191406 1771260826.0958
MEM 106.195312 1771260826.1962
MEM 106.199219 1771260826.2965
MEM 106.203125 1771260826.3968
MEM 106.207031 1771260826.4972
MEM 106.210938 1771260826.5975
MEM 106.210938 1771260826.6978
MEM 106.218750 1771260826.7982
MEM 106.226562 1771260826.8985
MEM 106.226562 1771260826.9988
MEM 106.230469 1771260827.0992
MEM 106.234375 1771260827.1996
MEM 106.238281 1771260827.2999
MEM 106.238281 1771260827.4002
