CMDLINE /home/runner/work/pykappa/pykappa/.venv/bin/python profile_uni_bi_small.py
MEM 106.605469 1767632061.6481
MEM 106.605469 1767632061.7483
MEM 106.605469 1767632061.8486
MEM 106.605469 1767632061.9488
MEM 106.605469 1767632062.0490
MEM 106.605469 1767632062.1492
MEM 106.605469 1767632062.2495
MEM 106.605469 1767632062.3497
MEM 106.605469 1767632062.4499
MEM 106.605469 1767632062.5501
MEM 106.605469 1767632062.6503
MEM 106.605469 1767632062.7505
MEM 106.605469 1767632062.8507
MEM 106.605469 1767632062.9510
MEM 106.605469 1767632063.0512
MEM 106.605469 1767632063.1514
MEM 106.605469 1767632063.2516
MEM 106.605469 1767632063.3518
MEM 106.605469 1767632063.4520
MEM 106.605469 1767632063.5523
MEM 106.605469 1767632063.6525
MEM 106.605469 1767632063.7527
MEM 106.605469 1767632063.8529
MEM 106.605469 1767632063.9531
MEM 106.605469 1767632064.0533
MEM 106.605469 1767632064.1535
MEM 106.605469 1767632064.2538
MEM 106.605469 1767632064.3540
MEM 106.605469 1767632064.4542
MEM 106.605469 1767632064.5544
MEM 106.605469 1767632064.6546
MEM 106.605469 1767632064.7548
MEM 106.605469 1767632064.8550
MEM 105.679688 1767632064.9553
