CMDLINE /home/runner/work/pykappa/pykappa/.venv/bin/python profile_uni_bi_small.py
MEM 106.675781 1765219265.3457
MEM 106.675781 1765219265.4459
MEM 106.675781 1765219265.5461
MEM 106.675781 1765219265.6464
MEM 106.675781 1765219265.7466
MEM 106.675781 1765219265.8468
MEM 106.675781 1765219265.9470
MEM 106.675781 1765219266.0472
MEM 106.675781 1765219266.1474
MEM 106.675781 1765219266.2477
MEM 106.675781 1765219266.3479
MEM 106.675781 1765219266.4481
MEM 106.675781 1765219266.5483
MEM 106.675781 1765219266.6485
MEM 106.675781 1765219266.7488
MEM 106.675781 1765219266.8490
MEM 106.675781 1765219266.9492
MEM 106.675781 1765219267.0494
MEM 106.675781 1765219267.1497
MEM 106.675781 1765219267.2498
MEM 106.675781 1765219267.3501
MEM 106.675781 1765219267.4503
MEM 106.675781 1765219267.5505
MEM 106.675781 1765219267.6507
MEM 106.675781 1765219267.7509
MEM 106.675781 1765219267.8511
MEM 106.675781 1765219267.9513
MEM 106.675781 1765219268.0516
MEM 106.675781 1765219268.1517
MEM 106.675781 1765219268.2519
MEM 106.675781 1765219268.3522
MEM 106.675781 1765219268.4524
MEM 105.785156 1765219268.5527
