CMDLINE /home/runner/work/pykappa/pykappa/.venv/bin/python profile_uni_bi_small.py
MEM 106.679688 1771121417.6709
MEM 106.679688 1771121417.7712
MEM 106.683594 1771121417.8715
MEM 106.683594 1771121417.9718
MEM 106.683594 1771121418.0721
MEM 106.683594 1771121418.1723
MEM 106.683594 1771121418.2726
MEM 106.687500 1771121418.3729
MEM 106.687500 1771121418.4731
MEM 106.687500 1771121418.5734
MEM 106.687500 1771121418.6737
MEM 106.687500 1771121418.7740
MEM 106.687500 1771121418.8742
MEM 106.687500 1771121418.9745
MEM 106.691406 1771121419.0749
MEM 106.691406 1771121419.1752
MEM 106.695312 1771121419.2755
MEM 106.695312 1771121419.3758
MEM 106.695312 1771121419.4761
MEM 106.695312 1771121419.5764
MEM 106.695312 1771121419.6767
MEM 106.695312 1771121419.7770
MEM 106.695312 1771121419.8773
MEM 106.699219 1771121419.9776
MEM 106.699219 1771121420.0779
MEM 106.703125 1771121420.1782
MEM 106.703125 1771121420.2785
MEM 106.703125 1771121420.3788
MEM 106.703125 1771121420.4791
MEM 106.703125 1771121420.5794
MEM 106.703125 1771121420.6797
MEM 106.703125 1771121420.7799
MEM 106.707031 1771121420.8802
MEM 106.707031 1771121420.9805
MEM 106.710938 1771121421.0808
MEM 106.710938 1771121421.1811
MEM 106.710938 1771121421.2813
MEM 106.710938 1771121421.3816
MEM 106.710938 1771121421.4819
MEM 106.710938 1771121421.5821
MEM 106.710938 1771121421.6824
MEM 106.710938 1771121421.7827
MEM 106.710938 1771121421.8830
MEM 106.714844 1771121421.9833
MEM 106.718750 1771121422.0836
MEM 106.718750 1771121422.1839
MEM 106.718750 1771121422.2842
MEM 106.718750 1771121422.3844
MEM 106.722656 1771121422.4847
MEM 106.722656 1771121422.5850
MEM 106.722656 1771121422.6852
MEM 106.722656 1771121422.7855
MEM 106.722656 1771121422.8858
MEM 106.722656 1771121422.9861
MEM 106.722656 1771121423.0864
MEM 106.726562 1771121423.1867
MEM 106.726562 1771121423.2869
MEM 106.726562 1771121423.3872
MEM 106.730469 1771121423.4875
MEM 106.730469 1771121423.5878
MEM 106.730469 1771121423.6881
MEM 106.730469 1771121423.7883
MEM 106.734375 1771121423.8886
MEM 106.734375 1771121423.9889
MEM 106.734375 1771121424.0892
MEM 106.734375 1771121424.1895
MEM 106.734375 1771121424.2898
MEM 106.734375 1771121424.3901
MEM 106.734375 1771121424.4904
MEM 106.738281 1771121424.5907
MEM 106.738281 1771121424.6910
MEM 106.742188 1771121424.7912
MEM 106.742188 1771121424.8915
MEM 106.742188 1771121424.9918
MEM 106.742188 1771121425.0921
MEM 106.742188 1771121425.1924
MEM 106.746094 1771121425.2927
MEM 106.746094 1771121425.3930
MEM 106.746094 1771121425.4933
MEM 106.746094 1771121425.5936
MEM 106.746094 1771121425.6938
MEM 106.746094 1771121425.7942
MEM 106.746094 1771121425.8945
MEM 106.746094 1771121425.9947
MEM 106.750000 1771121426.0950
MEM 106.753906 1771121426.1953
MEM 106.753906 1771121426.2956
MEM 106.753906 1771121426.3959
MEM 106.753906 1771121426.4961
MEM 106.753906 1771121426.5964
MEM 106.757812 1771121426.6967
MEM 106.757812 1771121426.7970
MEM 106.757812 1771121426.8973
MEM 106.757812 1771121426.9976
MEM 106.757812 1771121427.0979
MEM 106.761719 1771121427.1982
MEM 106.761719 1771121427.2985
MEM 106.761719 1771121427.3988
MEM 106.761719 1771121427.4991
MEM 106.761719 1771121427.5994
MEM 106.761719 1771121427.6997
MEM 106.765625 1771121427.8000
MEM 106.765625 1771121427.9002
MEM 106.765625 1771121428.0005
MEM 106.769531 1771121428.1008
MEM 106.769531 1771121428.2011
MEM 106.769531 1771121428.3014
MEM 106.769531 1771121428.4016
MEM 106.773438 1771121428.5019
MEM 106.773438 1771121428.6022
MEM 106.773438 1771121428.7025
MEM 106.773438 1771121428.8027
MEM 106.773438 1771121428.9030
MEM 106.777344 1771121429.0033
MEM 106.777344 1771121429.1036
MEM 106.777344 1771121429.2040
MEM 106.777344 1771121429.3042
MEM 106.777344 1771121429.4045
MEM 106.777344 1771121429.5048
MEM 105.792969 1771121429.6051
