CMDLINE /home/runner/work/pykappa/pykappa/.venv/bin/python profile_uni_bi_small.py
MEM 105.839844 1771282211.5162
MEM 105.847656 1771282211.6165
MEM 105.847656 1771282211.7167
MEM 105.847656 1771282211.8169
MEM 105.847656 1771282211.9171
MEM 105.847656 1771282212.0173
MEM 105.847656 1771282212.1175
MEM 105.847656 1771282212.2177
MEM 105.851562 1771282212.3180
MEM 105.851562 1771282212.4182
MEM 105.855469 1771282212.5184
MEM 105.855469 1771282212.6186
MEM 105.855469 1771282212.7188
MEM 105.855469 1771282212.8190
MEM 105.855469 1771282212.9193
MEM 105.855469 1771282213.0195
MEM 105.859375 1771282213.1197
MEM 105.859375 1771282213.2199
MEM 105.859375 1771282213.3201
MEM 105.859375 1771282213.4206
MEM 105.859375 1771282213.5213
MEM 105.859375 1771282213.6215
MEM 105.859375 1771282213.7217
MEM 105.859375 1771282213.8219
MEM 105.859375 1771282213.9226
MEM 105.863281 1771282214.0228
MEM 105.863281 1771282214.1230
MEM 105.867188 1771282214.2232
MEM 105.871094 1771282214.3238
MEM 105.875000 1771282214.4245
MEM 105.878906 1771282214.5247
MEM 105.882812 1771282214.6249
MEM 105.886719 1771282214.7251
MEM 105.890625 1771282214.8253
MEM 105.894531 1771282214.9256
MEM 105.902344 1771282215.0258
MEM 105.906250 1771282215.1260
MEM 105.906250 1771282215.2266
MEM 105.906250 1771282215.3272
MEM 105.906250 1771282215.4274
MEM 105.910156 1771282215.5276
MEM 105.914062 1771282215.6278
MEM 105.921875 1771282215.7280
MEM 105.925781 1771282215.8287
MEM 105.929688 1771282215.9289
MEM 105.933594 1771282216.0291
MEM 105.941406 1771282216.1293
MEM 105.945312 1771282216.2295
MEM 105.953125 1771282216.3297
MEM 105.957031 1771282216.4304
MEM 105.960938 1771282216.5306
MEM 105.964844 1771282216.6312
MEM 105.968750 1771282216.7314
MEM 105.976562 1771282216.8316
MEM 105.980469 1771282216.9318
MEM 105.984375 1771282217.0321
MEM 105.984375 1771282217.1323
MEM 105.988281 1771282217.2325
MEM 105.992188 1771282217.3327
MEM 106.000000 1771282217.4329
MEM 106.003906 1771282217.5331
MEM 106.011719 1771282217.6333
MEM 106.011719 1771282217.7336
MEM 106.019531 1771282217.8338
MEM 106.023438 1771282217.9340
MEM 106.027344 1771282218.0342
MEM 106.035156 1771282218.1344
MEM 106.039062 1771282218.2346
MEM 106.042969 1771282218.3353
MEM 106.046875 1771282218.4355
MEM 106.050781 1771282218.5362
MEM 106.050781 1771282218.6364
MEM 106.054688 1771282218.7366
MEM 106.062500 1771282218.8368
MEM 106.070312 1771282218.9370
MEM 106.074219 1771282219.0373
MEM 106.078125 1771282219.1375
MEM 106.082031 1771282219.2377
MEM 106.085938 1771282219.3379
MEM 106.093750 1771282219.4381
MEM 106.101562 1771282219.5383
MEM 106.105469 1771282219.6385
MEM 106.109375 1771282219.7387
MEM 106.117188 1771282219.8389
MEM 106.121094 1771282219.9391
MEM 106.121094 1771282220.0394
MEM 106.125000 1771282220.1396
MEM 106.128906 1771282220.2398
MEM 106.132812 1771282220.3400
MEM 106.140625 1771282220.4402
MEM 106.144531 1771282220.5405
MEM 106.148438 1771282220.6407
MEM 106.156250 1771282220.7409
MEM 106.160156 1771282220.8411
MEM 106.164062 1771282220.9413
MEM 106.167969 1771282221.0415
MEM 106.175781 1771282221.1418
MEM 106.179688 1771282221.2420
MEM 106.183594 1771282221.3422
MEM 106.183594 1771282221.4424
MEM 106.191406 1771282221.5426
MEM 106.195312 1771282221.6429
MEM 106.199219 1771282221.7431
MEM 106.203125 1771282221.8433
MEM 106.207031 1771282221.9435
MEM 106.210938 1771282222.0437
MEM 105.210938 1771282222.1440
