CMDLINE /home/runner/work/pykappa/pykappa/.venv/bin/python profile_uni_bi_small.py
MEM 106.707031 1771021802.6015
MEM 106.707031 1771021802.7018
MEM 106.707031 1771021802.8021
MEM 106.707031 1771021802.9024
MEM 106.707031 1771021803.0027
MEM 106.707031 1771021803.1031
MEM 106.710938 1771021803.2034
MEM 106.714844 1771021803.3038
MEM 106.714844 1771021803.4041
MEM 106.714844 1771021803.5044
MEM 106.714844 1771021803.6047
MEM 106.714844 1771021803.7050
MEM 106.718750 1771021803.8053
MEM 106.718750 1771021803.9056
MEM 106.718750 1771021804.0059
MEM 106.718750 1771021804.1063
MEM 106.718750 1771021804.2066
MEM 106.718750 1771021804.3069
MEM 106.722656 1771021804.4072
MEM 106.738281 1771021804.5076
MEM 106.738281 1771021804.6079
MEM 106.742188 1771021804.7081
MEM 106.742188 1771021804.8084
MEM 106.742188 1771021804.9087
MEM 106.742188 1771021805.0090
MEM 106.742188 1771021805.1094
MEM 106.746094 1771021805.2097
MEM 106.746094 1771021805.3100
MEM 106.746094 1771021805.4103
MEM 106.746094 1771021805.5106
MEM 106.746094 1771021805.6109
MEM 106.746094 1771021805.7111
MEM 106.746094 1771021805.8115
MEM 106.746094 1771021805.9117
MEM 106.746094 1771021806.0120
MEM 106.746094 1771021806.1124
MEM 106.746094 1771021806.2126
MEM 106.746094 1771021806.3129
MEM 106.746094 1771021806.4133
MEM 106.746094 1771021806.5136
MEM 106.746094 1771021806.6139
MEM 106.746094 1771021806.7142
MEM 106.746094 1771021806.8145
MEM 106.761719 1771021806.9149
MEM 106.761719 1771021807.0152
MEM 106.761719 1771021807.1155
MEM 106.761719 1771021807.2159
MEM 106.878906 1771021807.3162
MEM 106.882812 1771021807.4165
MEM 106.882812 1771021807.5168
MEM 106.882812 1771021807.6171
MEM 106.882812 1771021807.7174
MEM 106.882812 1771021807.8177
MEM 106.886719 1771021807.9180
MEM 106.886719 1771021808.0184
MEM 106.886719 1771021808.1187
MEM 106.886719 1771021808.2190
MEM 106.890625 1771021808.3193
MEM 106.890625 1771021808.4197
MEM 106.890625 1771021808.5200
MEM 106.890625 1771021808.6203
MEM 106.890625 1771021808.7206
MEM 106.890625 1771021808.8208
MEM 106.890625 1771021808.9211
MEM 106.894531 1771021809.0215
MEM 106.894531 1771021809.1218
MEM 106.894531 1771021809.2221
MEM 106.898438 1771021809.3225
MEM 106.898438 1771021809.4228
MEM 106.898438 1771021809.5231
MEM 106.898438 1771021809.6235
MEM 106.902344 1771021809.7238
MEM 106.902344 1771021809.8241
MEM 106.902344 1771021809.9244
MEM 106.902344 1771021810.0247
MEM 106.902344 1771021810.1250
MEM 106.906250 1771021810.2254
MEM 106.906250 1771021810.3257
MEM 106.906250 1771021810.4260
MEM 106.906250 1771021810.5263
MEM 106.906250 1771021810.6266
MEM 106.906250 1771021810.7269
MEM 106.906250 1771021810.8272
MEM 106.910156 1771021810.9275
MEM 106.910156 1771021811.0278
