CMDLINE /home/runner/work/pykappa/pykappa/.venv/bin/python profile_uni_bi_small.py
MEM 106.617188 1769704938.7566
MEM 106.617188 1769704938.8568
MEM 106.617188 1769704938.9570
MEM 106.617188 1769704939.0572
MEM 106.617188 1769704939.1574
MEM 106.617188 1769704939.2578
MEM 106.617188 1769704939.3581
MEM 106.617188 1769704939.4583
MEM 106.617188 1769704939.5585
MEM 106.617188 1769704939.6587
MEM 106.617188 1769704939.7589
MEM 106.617188 1769704939.8592
MEM 106.617188 1769704939.9594
MEM 106.617188 1769704940.0597
MEM 106.617188 1769704940.1599
MEM 106.617188 1769704940.2601
MEM 106.617188 1769704940.3603
MEM 106.617188 1769704940.4606
MEM 106.617188 1769704940.5608
MEM 106.742188 1769704940.6610
MEM 106.742188 1769704940.7612
MEM 106.742188 1769704940.8614
MEM 106.742188 1769704940.9617
MEM 106.742188 1769704941.0619
MEM 106.742188 1769704941.1621
MEM 106.742188 1769704941.2623
MEM 106.742188 1769704941.3625
MEM 106.742188 1769704941.4627
MEM 106.742188 1769704941.5630
MEM 106.742188 1769704941.6631
MEM 106.742188 1769704941.7634
MEM 106.742188 1769704941.8636
MEM 106.742188 1769704941.9638
MEM 106.742188 1769704942.0640
MEM 106.742188 1769704942.1642
MEM 106.742188 1769704942.2645
MEM 106.742188 1769704942.3647
MEM 106.742188 1769704942.4649
MEM 106.742188 1769704942.5652
MEM 106.742188 1769704942.6654
MEM 106.742188 1769704942.7656
MEM 106.742188 1769704942.8659
MEM 106.742188 1769704942.9660
MEM 106.742188 1769704943.0663
MEM 106.742188 1769704943.1665
MEM 106.742188 1769704943.2667
MEM 106.742188 1769704943.3669
MEM 106.742188 1769704943.4671
MEM 106.742188 1769704943.5673
MEM 106.742188 1769704943.6675
MEM 106.742188 1769704943.7678
MEM 106.742188 1769704943.8680
MEM 106.742188 1769704943.9682
MEM 106.742188 1769704944.0684
MEM 106.742188 1769704944.1686
MEM 106.742188 1769704944.2688
MEM 106.742188 1769704944.3691
MEM 106.742188 1769704944.4693
MEM 106.742188 1769704944.5695
MEM 106.742188 1769704944.6697
MEM 106.742188 1769704944.7699
MEM 106.742188 1769704944.8701
MEM 106.742188 1769704944.9703
MEM 106.742188 1769704945.0705
MEM 106.742188 1769704945.1707
MEM 106.742188 1769704945.2709
MEM 106.742188 1769704945.3711
MEM 106.742188 1769704945.4713
MEM 106.742188 1769704945.5715
MEM 106.742188 1769704945.6717
MEM 106.742188 1769704945.7719
MEM 106.742188 1769704945.8721
MEM 106.742188 1769704945.9723
MEM 106.742188 1769704946.0725
MEM 106.742188 1769704946.1727
MEM 106.742188 1769704946.2729
MEM 106.742188 1769704946.3731
MEM 106.742188 1769704946.4733
MEM 106.742188 1769704946.5735
MEM 106.742188 1769704946.6737
MEM 106.742188 1769704946.7739
MEM 106.742188 1769704946.8741
MEM 106.742188 1769704946.9743
MEM 106.742188 1769704947.0745
MEM 106.742188 1769704947.1747
MEM 106.742188 1769704947.2750
MEM 106.742188 1769704947.3752
MEM 106.742188 1769704947.4754
MEM 106.742188 1769704947.5756
MEM 106.742188 1769704947.6759
MEM 106.742188 1769704947.7761
MEM 106.742188 1769704947.8763
MEM 106.742188 1769704947.9765
MEM 106.742188 1769704948.0767
MEM 106.742188 1769704948.1769
MEM 106.742188 1769704948.2771
MEM 106.742188 1769704948.3773
MEM 106.742188 1769704948.4775
MEM 106.742188 1769704948.5777
MEM 106.742188 1769704948.6779
MEM 106.742188 1769704948.7782
MEM 106.742188 1769704948.8784
MEM 106.742188 1769704948.9786
MEM 106.742188 1769704949.0789
MEM 106.742188 1769704949.1791
MEM 106.742188 1769704949.2793
MEM 106.519531 1769704949.3796
