CMDLINE /home/runner/work/pykappa/pykappa/.venv/bin/python profile_ktam.py
MEM 29.554688 1781805769.8386
MEM 29.554688 1781805769.9390
MEM 29.554688 1781805770.0393
MEM 29.554688 1781805770.1396
MEM 29.554688 1781805770.2399
MEM 29.554688 1781805770.3402
MEM 29.554688 1781805770.4405
MEM 29.554688 1781805770.5408
MEM 29.554688 1781805770.6411
MEM 29.558594 1781805770.7415
MEM 29.558594 1781805770.8418
MEM 29.558594 1781805770.9422
MEM 29.558594 1781805771.0425
