CMDLINE /home/runner/work/pykappa/pykappa/.venv/bin/python profile_uni_bi_small.py
MEM 106.109375 1771447826.5202
MEM 106.109375 1771447826.6206
MEM 106.109375 1771447826.7209
MEM 106.113281 1771447826.8213
MEM 106.113281 1771447826.9217
MEM 106.113281 1771447827.0221
MEM 106.113281 1771447827.1225
MEM 106.117188 1771447827.2228
MEM 106.125000 1771447827.3232
MEM 106.128906 1771447827.4235
MEM 106.132812 1771447827.5239
MEM 106.136719 1771447827.6243
MEM 106.136719 1771447827.7246
MEM 106.140625 1771447827.8250
MEM 106.140625 1771447827.9254
MEM 106.140625 1771447828.0258
MEM 106.152344 1771447828.1261
MEM 106.156250 1771447828.2265
MEM 106.160156 1771447828.3269
MEM 106.164062 1771447828.4272
MEM 106.167969 1771447828.5276
MEM 106.175781 1771447828.6280
MEM 106.179688 1771447828.7283
MEM 106.183594 1771447828.8287
MEM 106.187500 1771447828.9291
MEM 106.187500 1771447829.0295
MEM 106.187500 1771447829.1299
MEM 106.191406 1771447829.2303
MEM 106.195312 1771447829.3306
MEM 106.207031 1771447829.4310
MEM 106.210938 1771447829.5314
MEM 106.214844 1771447829.6318
MEM 106.218750 1771447829.7321
MEM 106.218750 1771447829.8325
MEM 106.226562 1771447829.9329
MEM 106.226562 1771447830.0332
MEM 106.234375 1771447830.1336
MEM 106.238281 1771447830.2340
MEM 106.242188 1771447830.3343
MEM 106.246094 1771447830.4347
MEM 106.250000 1771447830.5351
MEM 106.253906 1771447830.6355
MEM 106.261719 1771447830.7358
MEM 106.269531 1771447830.8362
MEM 106.273438 1771447830.9366
MEM 106.273438 1771447831.0369
MEM 106.277344 1771447831.1373
MEM 106.285156 1771447831.2377
MEM 106.289062 1771447831.3380
MEM 106.292969 1771447831.4384
MEM 106.296875 1771447831.5388
MEM 106.300781 1771447831.6392
MEM 106.308594 1771447831.7396
MEM 106.312500 1771447831.8399
MEM 106.316406 1771447831.9403
MEM 106.316406 1771447832.0406
MEM 106.324219 1771447832.1410
MEM 106.328125 1771447832.2413
MEM 106.332031 1771447832.3417
MEM 106.335938 1771447832.4421
MEM 106.343750 1771447832.5425
MEM 106.347656 1771447832.6428
MEM 106.351562 1771447832.7432
MEM 106.355469 1771447832.8436
MEM 106.363281 1771447832.9439
MEM 106.367188 1771447833.0443
MEM 106.371094 1771447833.1447
MEM 106.375000 1771447833.2451
MEM 106.378906 1771447833.3454
MEM 105.394531 1771447833.4458
