CMDLINE /home/runner/work/pykappa/pykappa/.venv/bin/python profile_uni_bi_small.py
MEM 106.800781 1771121820.4960
MEM 106.800781 1771121820.5963
MEM 106.800781 1771121820.6966
MEM 106.800781 1771121820.7969
MEM 106.812500 1771121820.8973
MEM 106.812500 1771121820.9975
MEM 106.812500 1771121821.0979
MEM 106.812500 1771121821.1981
MEM 106.812500 1771121821.2984
MEM 106.816406 1771121821.3986
MEM 106.816406 1771121821.4989
MEM 106.816406 1771121821.5992
MEM 106.816406 1771121821.6994
MEM 106.816406 1771121821.7997
MEM 106.820312 1771121821.9001
MEM 106.820312 1771121822.0004
MEM 106.820312 1771121822.1007
MEM 106.820312 1771121822.2010
MEM 106.824219 1771121822.3013
MEM 106.824219 1771121822.4016
MEM 106.824219 1771121822.5018
MEM 106.824219 1771121822.6021
MEM 106.824219 1771121822.7024
